0.001, 0.006237030029296875
300, 0.071878433227539062
600, 0.093441009521484375
900, 0.12468338012695314
1200, 0.16251564025878906
1500, 0.19904136657714844
1800, 0.24048805236816406
2100, 0.33360481262207031
2400, 0.47307968139648438
2700, 0.56119918823242188
3000, 0.59940338134765625
3300, 0.76676368713378906
3600, 0.82836151123046875
3900, 1.2117195129394531
4200, 1.1925601959228516
4500, 1.4113235473632812
4800, 1.5648365020751953
5100, 2.3076343536376953
5400, 1.8197154998779297
5700, 1.9511604309082031
6000, 2.1133995056152344
6300, 2.157440185546875
6600, 2.2921180725097656
6900, 3.0281543731689453
7200, 2.9419231414794922
7500, 2.8255558013916016
7800, 2.8885173797607422
8100, 3.0574798583984375
8400, 3.2139110565185547
8700, 3.3110427856445312
9000, 3.4347915649414062
9300, 3.5622406005859375
9600, 4.0632820129394531
9900, 3.7741565704345703
10200, 3.9099597930908208
10500, 4.864044189453125
10800, 4.9479198455810547
11100, 4.7583198547363281
11400, 4.5318031311035156
11700, 4.4808006286621094
12000, 5.0263595581054688
12300, 4.7825527191162109
12600, 5.6805610656738281
12900, 6.2580394744873047
13200, 6.8785667419433594
13500, 7.6756000518798828
13800, 10.398921966552734
14100, 8.3097171783447266
14400, 8.2987213134765625
14700, 9.5343971252441406
15000, 9.7293186187744141
15300, 7.9300022125244132
15600, 9.5778465270996094
15900, 12.157678604125977
16200, 7.7013206481933594
16500, 7.3685169219970703
16800, 7.4654006958007812
17100, 8.6016368865966797
17400, 7.3993587493896484
17700, 7.3483180999755859
18000, 7.94844627380371
18300, 8.0361270904541016
18600, 8.7245941162109375
18900, 7.9931163787841788
19200, 7.5526046752929688
19500, 8.1945228576660156
19800, 7.9178810119628906
20100, 9.1446018218994141
20400, 8.2224750518798828
20700, 8.2112026214599609
21000, 8.7322044372558594
21300, 9.0337944030761719
21600, 9.7082328796386719
21900, 8.5388851165771484
22200, 8.7990760803222656
22500, 9.0989208221435547
22800, 9.8525238037109375
23100, 9.5097637176513672
23400, 9.0376758575439453
23700, 9.2575168609619141
24000, 9.5687961578369141
24300, 10.53227424621582
24600, 9.8774433135986328
24900, 10.476045608520508
25200, 10.734596252441406
25500, 11.137399673461914
25800, 10.399074554443359
26100, 10.872640609741211
26400, 11.73243522644043
26700, 10.754194259643555
27000, 10.852594375610352
27300, 10.950794219970703
27600, 12.532682418823242
27900, 12.056360244750977
28200, 11.462593078613281
28500, 12.855472564697266
28800, 11.440439224243164
29100, 11.891279220581055
29400, 12.185840606689453
30000, 12.844877243041992
